Incident ID,Date,Governorate,District,Area,Target,Main category,Sub-category,Time,Air Raids,Lat,Lng
9699,27/10/2016,Saada,Sa'ada,Al-Abli mountain,Telecommunication network,Infrastructure,Communication,unkn,2,16.9509413,43.7477743
9700,27/10/2016,Saada,Baqim,Baqim junction,Unknown,Unknown,Unknown,unkn,2,17.4414109,43.4644802
9701,27/10/2016,Saada,Baqim,Al-Zammah,Farms,Economic_infrastructure,Farms,unkn,2,17.4414109,43.4644802
9702,27/10/2016,Saada,Baqim,Sihar Al-Sham,Motorcycle,Civilian,Vehicle/Bus,unkn,1,17.4414109,43.4644802
9703,27/10/2016,Shabwa,Bayhan,Al-Safra'a,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,3,14.7976183,45.7189412
9704,28/10/2016,Sanaa,Nihm,"Bani Bariq, Al-Salta'a mountain",Pro-Houthi reinforcement,Military_Security_Target,Moving Target (weapons/fighters),unkn,9,15.6333333,44.5833333
9705,28/10/2016,Sanaa,Hamdan,Qa'a Al-Monaqib,Weapons Storage,Military_Security_Target,Weapon Storage,20,4,15.552727,48.516388
9706,28/10/2016,Sanaa,Bani Matar,Al-Nabi Shu'ayb mountain,Unknown,Unknown,Unknown,unkn,2,15.552727,48.516388
9707,28/10/2016,Jawf,Khab Wa Al-Sha'af,Al-Yatamah,Pro-Houthi reinforcement,Military_Security_Target,Moving Target (weapons/fighters),unkn,3,15.552727,48.516388
9708,28/10/2016,Jawf,Al-Maton,Ham ,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
9709,28/10/2016,Hudaydah,Al-Salif,Qimmah mountain,Weapons Storage,Military_Security_Target,Weapon Storage,16,6,15.3131439,42.6881045
9710,28/10/2016,Hudaydah,Al-Salif,Ras Isa mountain,Unknown,Unknown,Unknown,16,2,15.3131439,42.6881045
9711,28/10/2016,Hudaydah,Al-Khawkhah,-,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,unkn,13.8097319,43.2473146
9712,28/10/2016,Marib,Sirwah,"Habab, Al-Makhdarah",Residential Area,Civilian,Residential Area,unkn,3,15.4503332,45.0198209
9713,29/10/2016,Sanaa,Nihm,"Al-Homrah mountain, Hareeb mountain, Al-Hawl, Bani Bariq",Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,unkn,15.6333333,44.5833333
9714,29/10/2016,Sanaa,Nihm,-,Sana'a-Marib road,Infrastructure,Transport,unkn,1,15.6333333,44.5833333
9715,29/10/2016,Sanaa,Nihm,-,Al-Hanashat bridge,Infrastructure,Transport,unkn,1,15.6333333,44.5833333
9716,29/10/2016,Sanaa,Nihm,Al-Houl,Unknown,Unknown,Unknown,unkn,2,15.6333333,44.5833333
9717,29/10/2016,Hajja,Kahlan Ofar,Al-Khadhali,Unknown,Unknown,Unknown,unkn,2,15.552727,48.516388
9718,29/10/2016,Hudaydah,Al-Zaydiyah,-,Security HQ,Military_Security_Target,Military Site,22,4,15.3318817,43.0049128
9719,29/10/2016,Hudaydah,Al-Luhaiyah,Milh mountain,Unknown,Unknown,Unknown,22,unkn,15.7050901,42.6953894
9720,29/10/2016,Jawf,Al-Maslub,"Al-Saqiyah, Al-Sallan",Unknown,Unknown,Unknown,unkn,2,15.552727,48.516388
9721,29/10/2016,Marib,Sirwah,Habab valley,Car,Civilian,Vehicle/Bus,unkn,1,15.4503332,45.0198209
9722,29/10/2016,Marib,Sirwah,Habab valley,Civilian's house,Civilian,Residential Area,unkn,unkn,15.4503332,45.0198209
9723,29/10/2016,Marib,Sirwah,"Al-Hajlan, Habab valley, Airport area",Unknown,Unknown,Unknown,unkn,3,15.4503332,45.0198209
9724,29/10/2016,Saada,Sihar,Al-Mahadhir,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
9725,29/10/2016,Saada,Shada'a,-,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,unkn,15.3694451,44.1910066
9726,29/10/2016,Saada,Razih,Bani Sayah,Car,Civilian,Vehicle/Bus,unkn,1,15.552727,48.516388
9727,29/10/2016,Shabwa,Asilan,Hajr Kahlan,Hajr Kahlan school,Educational_Facility,School,unkn,3,15.552727,48.516388
9728,29/10/2016,Taiz,Al-Silw,-,Pro-Houthi Sites,Military_Security_Target,Military Site,1,unkn,13.340105,44.1815176
9729,29/10/2016,Taiz,Hayfan,Al-Ahkoum,Pro-Houthi Sites,Military_Security_Target,Military Site,1,unkn,15.552727,48.516388
9730,29/10/2016,Taiz,Al-Silw,"Al-Sharaf village, Al-Ma'baran village",Two Houses,Civilian,Residential Area,4,2,13.340105,44.1815176
9731,29/10/2016,Taiz,Al-Silw,Al-Houd,School,Educational_Facility,School,unkn,unkn,13.340105,44.1815176
9732,30/10/2016,Sanaa,Bani Matar,Faj Attan,Unknown,Unknown,Unknown,3,2,15.552727,48.516388
9733,30/10/2016,Bayda,Rada'a,Ahram  mountain,139th Mechanized Infantry Brigade,Military_Security_Target,Military Site,2,3,14.4118704,44.8365136
9734,30/10/2016,Dhalie,Damt,-,Technical Institute,Educational_Facility,Institute,2,3,14.0879302,44.6724469
9735,30/10/2016,Hudaydah,Al-Khawkhah,-,Abo Mosa Al-Asha'ari Military Camp,Military_Security_Target,Military Site,2,3,13.8097319,43.2473146
9736,30/10/2016,Marib,Sirwah,Al-Hajlan,Unknown,Unknown,Unknown,unkn,4,15.4503332,45.0198209
9737,30/10/2016,Taiz,Al-Taiziyah,Al-Hawban,Air Defence Military Camp,Military_Security_Target,Military Site,21,3,15.552727,48.516388
9738,30/10/2016,Taiz,Al-Mudhaffar,Madrat,Pro-Houthi Site,Military_Security_Target,Military Site,21,2,15.552727,48.516388
9739,30/10/2016,Taiz,Al-Mukha,Al-Zihari,Telecommunications Network,Infrastructure,Transport,24,2,13.3203021,43.2473146
9740,31/10/2016,Capital,Al-Sab'ein,Noqoum mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,22,2,15.552727,48.516388
9741,31/10/2016,Sanaa,Bilad Al-Rus,Naqil Al-Abs,Sana'a - Dhamar road,Infrastructure,Transport,unkn,3,15.552727,48.516388
9742,31/10/2016,Sanaa,Bani Matar,Al-Nabi Shu'ayb mountain,Air Defence Military Site,Military_Security_Target,Military Site,23,1,15.552727,48.516388
9743,31/10/2016,Hudaydah,Al-Durayhimi,Al-Qwaizi,Pro-Houthi Sites,Military_Security_Target,Military Site,23,5,15.552727,48.516388
9744,31/10/2016,Jawf,Al-Zahir,Al-Marfadh,Pro-Houthi Sites,Military_Security_Target,Military Site,22,unkn,16.3,44.566667
9745,31/10/2016,Mahwit,Shibam Kawkaban,Al-Ahjar,Muqasam Selahah bridge,Infrastructure,Transport,unkn,2,15.4994242,43.9019362
9746,31/10/2016,Taiz,Al-Mudhaffar,Beer Basha,Residential Area,Civilian,Residential Area,unkn,3,15.552727,48.516388
9747,31/10/2016,Taiz,Al-Taiziyah,-,Air Defence Military Camp,Military_Security_Target,Military Site,unkn,3,15.552727,48.516388
9748,31/10/2016,Taiz,Al-Qaherah,Al-Wa'ash mountain,Pro-Houthi Site,Military_Security_Target,Military Site,unkn,3,32.3182314,-86.902298
9749,31/10/2016,Taiz,Al-Taiziyah,Shara'ab junction,Pro-Houthi Site,Military_Security_Target,Military Site,unkn,2,15.552727,48.516388
9750,1/11/16,Sanaa,Nihm,"Al-Madfon, Bani Bariq",Pro-Houthi Sites,Unknown,Unknown,unkn,3,15.6333333,44.5833333
9751,1/11/16,Sanaa,Bani Matar,Al-Nabi Shu'ayb mountain,Air Defence Military Site,Military_Security_Target,Military Site,11,1,15.552727,48.516388
9752,1/11/16,Sanaa,Nihm,Al-Madfon,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,2,15.6333333,44.5833333
9753,1/11/16,Sanaa,Nihm,Al-Qarn,Road,Infrastructure,Transport,unkn,2,15.6333333,44.5833333
9754,1/11/16,Sanaa,Nihm,"Al-Madfon, Bani Bariq",Unknown,Unknown,Unknown,unkn,4,15.6333333,44.5833333
9755,1/11/16,Amran,Qaflah Odhr,-,Unknown,Unknown,Unknown,1,unkn,15.552727,48.516388
9756,1/11/16,Hajja,Mustaba,-,Pro-Houthi forces,Military_Security_Target,Forces,1,1,16.0505242,48.9755474
9757,1/11/16,Hajja,Harad,-,Missiles launcher,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn,16.4036677,43.0631953
9758,1/11/16,Hajja,Midi,Al-Khadhra'a,Farms,Economic_infrastructure,Farms,unkn,unkn,16.3197605,42.8125942
9759,1/11/16,Hudaydah,Al-Durayhimi,"Al-Nakhilah, Al-Qwiazi",Unknown,Unknown,Unknown,unkn,6,15.552727,48.516388
9760,1/11/16,Marib,Sirwah,"Naw' valley, Al-Mukhaddarah",Pro-Houthi Sites,Military_Security_Target,Military Site,10,2+,15.4503332,45.0198209
9761,1/11/16,Marib,Medghal Al-Jeda'an,Al-Jeda'an,Pro-Houthi reinforcement,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn,15.552727,48.516388
9762,1/11/16,Saada,Baqim,"Maltah, Al-Tho'ban, Mandabah",Unknown,Unknown,Unknown,unkn,9,17.4414109,43.4644802
9763,1/11/16,Saada,Sihar,Al-Azqoul,Pro-Houthi forces,Unknown,Unknown,unkn,2,15.552727,48.516388
9764,1/11/16,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,unkn,3,15.552727,48.516388
9765,1/11/16,Taiz,Al-Mukha,-,Al-Mukha port,Infrastructure,Transport,23,unkn,13.3203021,43.2473146
9766,1/11/16,Taiz,Al-Mukha,-,Coastal Defence Military Camp,Military_Security_Target,Military Site,23,unkn,13.3203021,43.2473146
9767,1/11/16,Taiz,Al-Mukha,Al-Mukha port,Two boats,Civilian,Boat,23,unkn,13.3203021,43.2473146
9768,2/11/16,Sanaa,Hamdan,-,Unknown,Unknown,Unknown,unkn,6,15.552727,48.516388
9769,2/11/16,Sanaa,Bani Matar,Al-Nabi Shu'ayb mountain,Air Defence Military Site,Military_Security_Target,Military Site,10,7,15.552727,48.516388
9770,2/11/16,Saada,Razih,"Al-Nadheer, Bani Rabi'ah",Pro-Houthi Sites,Military_Security_Target,Military Site,16,2,15.552727,48.516388
9771,2/11/16,Saada,Shada'a,Al-Husamah,Unknown,Unknown,Unknown,unkn,2,15.3694451,44.1910066
9772,2/11/16,Saada,Baqim,"Al-Tho'ban, Mandabah",Pro-Houthi forces,Military_Security_Target,Forces,unkn,4,17.4414109,43.4644802
9773,2/11/16,Marib,Sirwah,"Al-Rabie'ah, Al-Mukhaddarah",Unknown,Unknown,Unknown,unkn,2,15.4503332,45.0198209
9774,2/11/16,Taiz,Al-Silw,Al-Sayyar,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,3,13.340105,44.1815176
9775,2/11/16,Taiz,Al-Silw,Al-Sharaf,Residential Area,Civilian,Residential Area,unkn,2,13.340105,44.1815176
9776,3/11/16,Bayda,Al-Zahir,-,Pro-Houthi forces,Military_Security_Target,Forces,22,unkn,16.3,44.566667
9777,3/11/16,Bayda,Dhi Al-Na'im,-,Pro-Houthi forces,Military_Security_Target,Forces,22,unkn,15.552727,48.516388
9778,3/11/16,Hudaydah,Al-Salif,Ras Eisa,Unknown,Unknown,Unknown,unkn,3,15.3131439,42.6881045
9779,3/11/16,Hudaydah,Al-Mina,Al-Katheeb,Naval Base,Military_Security_Target,Military Site,unkn,2,15.552727,48.516388
9780,3/11/16,Marib,Sirwah,"Al-Mukhaddarah, Al-Rabi'ah, Anshar, Habab",Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,15.4503332,45.0198209
9781,3/11/16,Saada,Majz,Al-Ja'malah,Unknown,Unknown,Unknown,unkn,2,17.062901,43.59782
9782,3/11/16,Saada,Baqim,Al-Masahif,Unknown,Unknown,Unknown,unkn,1,17.4414109,43.4644802
9783,3/11/16,Shabwa,Asilan,"Al-Noqoub, Al-Safra'a, Al-Ma'aiqeeb, Hajr Kahlan",Pro-Houthi forces,Military_Security_Target,Forces,unkn,12,15.552727,48.516388
9784,3/11/16,Taiz,Al-Mukha,-,Water Desalination Company,Infrastructure,Factory,unkn,1,13.3203021,43.2473146
9785,4/11/16,Sanaa,Hamdan,Al-Hamra'a hill,Unknown,Unknown,Unknown,unkn,2,15.552727,48.516388
9786,4/11/16,Sanaa,Nihm,"Maswarah, Mabda'ah, Bani Bariq, Al-Madfon",Pro-Houthi forces,Military_Security_Target,Forces,unkn,8,15.6333333,44.5833333
9787,4/11/16,Sanaa,Bani Matar,Al-Nabi Shu'ayb mountain,Unknown,Unknown,Unknown,unkn,3,15.552727,48.516388
9788,4/11/16,Bayda,Al-Bayda,"Manjad, Jabrah",Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,2,13.9889146,45.5771002
9789,4/11/16,Bayda,Dhi Al-Na'im,"Al-Saylah, Jarjarah",Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,2,15.552727,48.516388
9790,4/11/16,Bayda,Dhi Al-Na'im,Hayd Al-Sama,Pro-Houthi Site,Military_Security_Target,Military Site,23,unkn,15.552727,48.516388
9791,4/11/16,Saada,Al-Hashwah,Al-Atf,Pro-Houthi Site,Military_Security_Target,Military Site,unkn,3,15.552727,48.516388
9792,4/11/16,Saada,Razih,Borkan,Razih - Shada'a road,Infrastructure,Transport,unkn,3,15.552727,48.516388
9793,4/11/16,Saada,Haydan,Al-Hakmi mountain,Pro-Houthi forces,Military_Security_Target,Forces,11,1,16.7762818,43.4331702
9794,4/11/16,Saada,Sihar,Al-Oqab,Fuel Station,Economic_infrastructure,Oil & Gas,unkn,2,15.552727,48.516388
9795,4/11/16,Saada,Sihar,Al-Hamazat,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
9796,4/11/16,Saada,Kitaf Wa Al-Boqe'e,Nisreen,Fuel Station,Economic_infrastructure,Oil & Gas,unkn,unkn,17.037629,44.1221682
9797,4/11/16,Saada,Kitaf Wa Al-Boqe'e,"Al-Soh, Abo Jabarah valley, Al-Far'",Unknown,Unknown,Unknown,unkn,3,17.037629,44.1221682
9798,4/11/16,Saada,Razih,-,Fuel Station,Economic_infrastructure,Oil & Gas,unkn,1,15.552727,48.516388
9799,4/11/16,Saada,Razih,-,Main road,Infrastructure,Transport,unkn,1,15.552727,48.516388
9800,4/11/16,Taiz,Al-Silw,-,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,2,13.340105,44.1815176
9801,4/11/16,Taiz,Sabir Al-Mawadim,Al-Shaqab,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
9802,5/11/16,Capital,Al-Sab'ein,-,Al-Hafa Military Camp,Military_Security_Target,Military Site,unkn,1,15.552727,48.516388
9803,5/11/16,Sanaa,Hamdan,Al-Hamra'a hill,Unknown,Unknown,Unknown,unkn,6,15.552727,48.516388
9804,5/11/16,Sanaa,Nihm,"Bani Bariq, Romah",Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,15.6333333,44.5833333
9805,5/11/16,Sanaa,Nihm,Maswarah,Residential Area,Civilian,Residential Area,unkn,unkn,15.6333333,44.5833333
9806,5/11/16,Marib,Sirwah,Rahab Valley,Unknown,Unknown,Unknown,unkn,1,15.4503332,45.0198209
9807,5/11/16,Saada,Baqim,Al-Tho'ban,Unknown,Unknown,Unknown,unkn,2,17.4414109,43.4644802
9808,5/11/16,Saada,Razih,Al-Hejlah,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
9809,5/11/16,Saada,Kitaf Wa Al-Boqe'e,"Al-Sahlain, Al-Boqe'e, Al-Atfain",Unknown,Unknown,Unknown,unkn,11,17.037629,44.1221682
9810,5/11/16,Saada,Shada'a,Al-Husamah,Unknown,Unknown,Unknown,unkn,2,15.3694451,44.1910066
9811,5/11/16,Taiz,Al-Silw,Sayrtain,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,unkn,13.340105,44.1815176
9812,6/11/16,Sanaa,Al-Haymah Al-Kharijiyah,Aniz junction,Park,Infrastructure,Parks/Resorts,unkn,6,15.552727,48.516388
9813,6/11/16,Sanaa,Nihm,"Maswarah, Mahalli, Ramadah",Pro-Houthi forces,Military_Security_Target,Forces,unkn,unkn,15.6333333,44.5833333
9814,6/11/16,Dhalie,Damt,Qatabah,Unknown,Unknown,Unknown,unkn,1,14.0879302,44.6724469
9815,6/11/16,Dhalie,Qatabah,Murays,Pro-Houthi Site,Military_Security_Target,Military Site,unkn,1,13.8506865,44.7029603
9816,6/11/16,Hudaydah,Al-Tuhayat,-,Unknown,Unknown,Unknown,unkn,3,14.1845095,43.2303843
9817,6/11/16,Hudaydah,Al-Durayhimi,Al-Fazah,Unknown,Unknown,Unknown,unkn,2,15.552727,48.516388
9818,6/11/16,Marib,Sirwah,"Habab, Anshar",Unknown,Unknown,Unknown,unkn,5,15.4503332,45.0198209
9819,6/11/16,Marib,Sirwah,Habab valley,Al-Jezailan farms,Economic_infrastructure,Farms,unkn,2,15.4503332,45.0198209
9820,6/11/16,Saada,Sa'ada,Outskirts of the City,Unknown,Unknown,Unknown,unkn,3,16.9509413,43.7477743
9821,6/11/16,Saada,Sihar,Bani Muadh,Ghalfqan Military Camp,Military_Security_Target,Military Site,unkn,11,15.552727,48.516388
9822,6/11/16,Shabwa,Asilan,-,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,4,15.552727,48.516388
9823,7/11/16,Hudaydah,Al-Mina,Al-Katheeb,Naval Base,Military_Security_Target,Military Site,unkn,2,15.552727,48.516388
9824,7/11/16,Jawf,Al-Maton,Al-Wadi,Pro-Houthi reinforcement,Military_Security_Target,Forces,unkn,2,15.552727,48.516388
9825,8/11/16,Marib,Sirwah,"Al-Hajlan, Al-Mukhaddarah",Unknown,Unknown,Unknown,unkn,2,15.4503332,45.0198209
9826,8/11/16,Mahwit,Shibam Kawkaban,Al-Ahjar,Muqasam Selahah bridge,Infrastructure,Transport,unkn,unkn,15.4994242,43.9019362
9827,8/11/16,Saada,Sa'ada,Kahlan,Kahlan Military Camp,Military_Security_Target,Military Site,10,2,16.9509413,43.7477743
9828,8/11/16,Saada,Kitaf Wa Al-Boqe'e,Al-Sahlain,Pro-Houthi Sites,Military_Security_Target,Military Site,10,2,17.037629,44.1221682
9829,8/11/16,Saada,Sihar,-,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
9830,8/11/16,Taiz,Khadir,Saylah Al-Ghadeer,Missiles launcher,Military_Security_Target,Moving Target (weapons/fighters),23,3,15.552727,48.516388
9831,8/11/16,Taiz,Al-Silw,Al-Hawd village,Pro-Houthi Site,Military_Security_Target,Military Site,23,1,13.340105,44.1815176
9832,8/11/16,Taiz,Mawza,-,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
9833,8/11/16,Taiz,Al-Mukha,-,Unknown,Unknown,Unknown,unkn,1,13.3203021,43.2473146
9834,8/11/16,Taiz,Al-Wazi'iyah,Qanhaw mountain,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
9835,9/11/16,Capital,Al-Sab'ein,Noqom mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,8,3,15.552727,48.516388
9836,9/11/16,Sanaa,Bani Hushaysh,Burash mountain,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
9837,9/11/16,Sanaa,Nihm,"Marhabah, Ramadah junction",Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,unkn,15.6333333,44.5833333
9838,9/11/16,Dhamar,Dhawran Ans,Qa'a Al-Haql,Pro-Houthi Site,Military_Security_Target,Military Site,unkn,2,15.506945,48.3439498
9839,9/11/16,Hajja,Harad,-,Unknown,Unknown,Unknown,unkn,unkn,16.4036677,43.0631953
9840,9/11/16,Hajja,Midi,Midi junction,Unknown,Unknown,Unknown,unkn,3,16.3197605,42.8125942
9841,9/11/16,Jawf,Al-Maslub,-,Unknown,Unknown,Unknown,unkn,2,15.552727,48.516388
9842,9/11/16,Lahj,Al-Qubaytah,Thabrah,Artillery,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn,15.552727,48.516388
9843,9/11/16,Saada,Al-Dhaher,-,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
9844,9/11/16,Saada,Kitaf Wa Al-Boqe'e,Al-Atfain,Pro-Houthi Site,Military_Security_Target,Military Site,22,unkn,17.037629,44.1221682
9845,9/11/16,Saada,Qatabir,-,Unknown,Unknown,Unknown,22,2,25.3300951,51.5178819
9846,9/11/16,Taiz,Al-Mukha,Al-Mukha port,Weapons boats,Civilian,Boat,22,unkn,13.3203021,43.2473146
9847,10/11/16,Capital,Al-Sab'ein,Noqom mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
9848,10/11/16,Sanaa,Bani Hushaysh,"Sarif, Al-Taweel mountain",Air Defence Military Sites,Military_Security_Target,Military Site,1,2,15.552727,48.516388
9849,10/11/16,Sanaa,Bani Hushaysh,Burash mountain,Unknown,Unknown,Unknown,1,1,15.552727,48.516388
9850,10/11/16,Sanaa,Nihm,Bani Bariq,Pro-Houthi forces,Military_Security_Target,Forces,unkn,2,15.6333333,44.5833333
9851,10/11/16,Sanaa,Nihm,"Buran, Halaban",Pro-Houthi forces,Military_Security_Target,Forces,unkn,8,15.6333333,44.5833333
9852,10/11/16,Sanaa,Manakhah,Bartan,Vegetables truck,Economic_infrastructure,Food (storage/transportation),unkn,2,15.0755363,43.7405921
9853,10/11/16,Sanaa,Sanhan,Jarban,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
9854,10/11/16,Jawf,Al-Maton,-,Al-Qadhi farm,Economic_infrastructure,Farms,unkn,1,15.552727,48.516388
9855,10/11/16,Lahj,Al-Qubaytah,Karish,Pro-Houthi Sites,Military_Security_Target,Military Site,unkn,unkn,15.552727,48.516388
9856,10/11/16,Lahj,Al-Qubaytah,Karish,Pro-Houthi Sites,Military_Security_Target,Military Site,16,unkn,15.552727,48.516388
9857,11/11/16,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,12,2,15.552727,48.516388
9858,11/11/16,Sanaa,Nihm,Yam mountain,Pro-Houthi forces,Military_Security_Target,Forces,unkn,4,15.6333333,44.5833333
9859,11/11/16,Saada,Al-Dhaher,Al-Husamah,Unknown,Unknown,Unknown,unkn,1,15.552727,48.516388
9860,11/11/16,Saada,Shada'a,-,Unknown,Unknown,Unknown,unkn,1,15.3694451,44.1910066
9861,11/11/16,Saada,Kitaf Wa Al-Boqe'e,Al-Far',Unknown,Unknown,Unknown,unkn,1,17.037629,44.1221682
9862,11/11/16,Shabwa,Asilan,Al-Khaydhar,House,Civilian,Residential Area,unkn,unkn,15.552727,48.516388
9863,11/11/16,Shabwa,Asilan,"Al-Khaydhar, Balboum mountain",Pro-Houthi Vehicles,Military_Security_Target,Moving Target (weapons/fighters),unkn,unkn,15.552727,48.516388
9864,11/11/16,Shabwa,Asilan,"Hayd Bin Aqeel mountain, Al-Safra'a",Pro-Houthi Site,Military_Security_Target,Military Site,unkn,3,15.552727,48.516388
9865,11/11/16,Shabwa,Asilan,Bait Abo Nab,Weapons Storage,Military_Security_Target,Weapon Storage,unkn,unkn,15.552727,48.516388
9866,11/11/16,Taiz,Dhubab,Al-Jadedd,Pro-Houthi Sites,Military_Security_Target,Military Site,16,3,12.9422264,43.4126877
9867,11/11/16,Taiz,Al-Mukha,Al-Zihari,Pro-Houthi Sites,Military_Security_Target,Military Site,16,2,13.3203021,43.2473146
9868,12/11/16,Capital,Bani Al-Harith,Al-Rahabah,Al-Daylami Airbase,Military_Security_Target,Military Site,21,2,15.552727,48.516388
9869,12/11/16,Capital,Al-Sab'ein,Noqom mountain,Al-Hafa Military Camp,Military_Security_Target,Military Site,21,1,15.552727,48.516388
9870,12/11/16,Capital,Shu'oub,Aya roudabout,Military Engineering College,Military_Security_Target,Military Site,21,2,15.279167,43.975833
9871,12/11/16,Sanaa,Nihm,Badeen,Unknown,Unknown,Unknown,unkn,1,15.6333333,44.5833333
9872,12/11/16,Sanaa,Bani Hushaysh,Al-Ashah,Civilian's house,Civilian,Residential Area,21,1,15.552727,48.516388
9873,12/11/16,Sanaa,Bani Matar,Yazil mountain,Unknown,Unknown,Unknown,21,1,15.552727,48.516388
